X1,X2,X3,X4,X5,X6,X7,X8,X9,X10,X11,X12,X13,X14,X17,X18,X19,X20,X21,X22,X23,X24,X25,X26,X27,X28,X29,X30,X31,X32,X33,X34,X35,X36,X37,X38,X39,X40,X41,X42,X43,X44,X45,X46,X47,X48,X49,X50,X51,X52,X53,X54,X55,X56,X57,X58,X59,X60,X61,X62,X63,X64,X65,X66,X67,X68,X69,X70,X71,X72,X73,X74,X75,X76,X77,X78,YY
39916,3,2,0,31,0,31,0,15.5,21.92031022,0,0,0.0,0.0,3.0,0.0,3,3,3,3.0,0.0,3,3,0,0.0,0.0,0,0,1,0,0,0,64,0,666666.6667,0.0,0,31,20.66666667,17.89785834,320.3333333,0,1,0,0,1,0,0,0,0,31.0,15.5,0.0,64,0,0,0,0,0,0,2,31,0,0,1039,-1,0,32,0.0,0.0,0,0,0.0,0.0,0,0,0
59964,4,2,0,12,0,6,6,6.0,0.0,0,0,0.0,0.0,4.0,0.0,4,4,4,4.0,0.0,4,4,0,0.0,0.0,0,0,0,0,0,0,40,0,500000.0,0.0,6,6,6.0,0.0,0.0,0,0,0,0,1,0,0,0,0,9.0,6.0,0.0,40,0,0,0,0,0,0,2,12,0,0,32,-1,1,20,0.0,0.0,0,0,0.0,0.0,0,0,0
443,95056,1,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,95056.0,0.0,95056,95056,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,32,32,10.52011446,10.52011446,0,0,0.0,0.0,0.0,0,0,0,0,1,1,0,0,1,0.0,0.0,0.0,32,0,0,0,0,0,0,1,0,1,0,304,254,0,32,0.0,0.0,0,0,0.0,0.0,0,0,0
443,72142157,87,112,1474,188610,429,0,16.94252874,74.48401675,4194,0,1684.017857,918.2090577,364354.3283,1790799.497,10100000,1,68500000,796602.8488,2659486.969,10200000,1,72000000,649022.9099,2383189.516,10200000,1,0,0,0,0,2792,3592,1.205952298,1.552490314,0,4194,950.42,1077.522835,1161055.461,0,0,0,1,0,0,0,0,1,955.1959799,16.94252874,1684.017857,2792,0,0,0,0,0,0,87,1474,112,188610,29200,11,5,32,327068.7143,478091.5006,1380066,100505,9459766.286,1765179.294,10100000,5457219,0
443,118269599,26,22,658,11112,319,0,25.30769231,73.50361582,1624,0,505.0909091,688.1630418999998,2516374.447,4259955.143999998,10000000,9,118000000,4730783.96,4931568.891,10100000,17,113000000,5390707.19,5042600.584,10100000,48,0,0,0,0,840,712,0.219836714,0.186015681,0,1624,240.2040816,518.0497474,268375.5408,0,0,0,1,0,0,0,0,0,245.2083333,25.30769231,505.0909091,840,0,0,0,0,0,0,26,658,22,11112,29200,122,4,32,248218.3333,681975.1020000001,2413778,50696,9607580.167,1446691.8390000004,10000000,5013780,0
53,47289,2,2,64,276,32,32,32.0,0.0,138,138,138.0,0.0,15763.0,27297.12075,47283,2,4,4.0,0.0,4,4,2,2.0,0.0,2,2,0,0,0,0,40,40,42.29313371,42.29313371,32,138,74.4,58.0585911,3370.8,0,0,0,0,0,0,0,0,1,93.0,32.0,138.0,40,0,0,0,0,0,0,2,64,2,276,-1,-1,1,20,0.0,0.0,0,0,0.0,0.0,0,0,0
53,31158,2,2,62,238,31,31,31.0,0.0,119,119,119.0,0.0,10386.0,17945.79316,31108,2,48,48.0,0.0,48,48,2,2.0,0.0,2,2,0,0,0,0,40,64,64.18897233,64.18897233,31,119,66.2,48.19958506,2323.2,0,0,0,0,0,0,0,0,1,82.75,31.0,119.0,40,0,0,0,0,0,0,2,62,2,238,-1,-1,1,20,0.0,0.0,0,0,0.0,0.0,0,0,0
53,243,2,2,102,306,51,51,51.0,0.0,153,153,153.0,0.0,81.0,97.77013859,191,4,4,4.0,0.0,4,4,48,48.0,0.0,48,48,0,0,0,0,64,64,8230.452675,8230.452675,51,153,91.8,55.86770087,3121.2,0,0,0,0,0,0,0,0,1,114.75,51.0,153.0,64,0,0,0,0,0,0,2,102,2,306,-1,-1,1,32,0.0,0.0,0,0,0.0,0.0,0,0,0
53,64650,2,2,90,146,45,45,45.0,0.0,73,73,73.0,0.0,21550.0,37282.40136,64600,1,49,49.0,0.0,49,49,1,1.0,0.0,1,1,0,0,0,0,64,40,30.9358082,30.9358082,45,73,56.2,15.33623161,235.2,0,0,0,0,0,0,0,0,1,70.25,45.0,73.0,64,0,0,0,0,0,0,2,90,2,146,-1,-1,1,32,0.0,0.0,0,0,0.0,0.0,0,0,0
53,178,2,2,80,112,40,40,40.0,0.0,56,56,56.0,0.0,59.3333333333,61.7845719685,126,4,4,4.0,0.0,4,4,48,48.0,0.0,48,48,0,0,0,0,64,64,11235.9550561798,11235.9550561798,40,56,46.4,8.7635609201,76.8,0,0,0,0,0,0,0,0,1,58.0,40.0,56.0,64,0,0,0,0,0,0,2,80,2,112,-1,-1,1,32,0.0,0.0,0,0,0.0,0.0,0,0,0
443,2831,1,1,6,6,6,6,6.0,0.0,6,6,6.0,0.0,2831.0,0.0,2831,2831,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,20,20,353.2320735,353.2320735,6,6,6.0,0.0,0.0,1,0,0,0,1,0,0,0,1,9.0,6.0,6.0,20,0,0,0,0,0,0,1,6,1,6,0,0,0,20,0.0,0.0,0,0,0.0,0.0,0,0,0
53,165,2,2,70,102,35,35,35.0,0.0,51,51,51.0,0.0,55.0,89.20201791,158,3,3,3.0,0.0,3,3,4,4.0,0.0,4,4,0,0,0,0,40,40,12121.21212,12121.21212,35,51,41.4,8.76356092,76.8,0,0,0,0,0,0,0,0,1,51.75,35.0,51.0,40,0,0,0,0,0,0,2,70,2,102,-1,-1,1,20,0.0,0.0,0,0,0.0,0.0,0,0,0
443,2754322,9,11,1007,7108,656,0,111.8888889,215.5646333,1460,0,646.1818182,680.014679,144964.3158,456000.4738,1998993,3,755326,94415.75,127037.9434,297174,285,2724283,272428.3,622369.3599,1999083,3,0,0,0,0,192,232,3.267591807,3.993723319,0,1460,386.4285714,572.9663665,328290.4571,0,0,0,1,0,0,0,0,1,405.75,111.8888889,646.1818182,192,0,0,0,0,0,0,9,1007,11,7108,8192,31,8,20,0.0,0.0,0,0,0.0,0.0,0,0,0
53,166,2,2,78,232,39,39,39.0,0.0,116,116,116.0,0.0,55.3333333333,90.64399226280001,160,3,3,3.0,0.0,3,3,3,3.0,0.0,3,3,0,0,0,0,40,40,12048.1927710843,12048.1927710843,39,116,69.8,42.174636927899996,1778.7,0,0,0,0,0,0,0,0,1,87.25,39.0,116.0,40,0,0,0,0,0,0,2,78,2,232,-1,-1,1,20,0.0,0.0,0,0,0.0,0.0,0,0,0
53,267,2,2,82,114,41,41,41.0,0.0,57,57,57.0,0.0,89.0,148.9563695,261,3,3,3.0,0.0,3,3,3,3.0,0.0,3,3,0,0,0,0,64,64,7490.636704,7490.636704,41,57,47.4,8.76356092,76.8,0,0,0,0,0,0,0,0,1,59.25,41.0,57.0,64,0,0,0,0,0,0,2,82,2,114,-1,-1,1,32,0.0,0.0,0,0,0.0,0.0,0,0,0
53,31870,2,2,78,242,39,39,39.0,0.0,121,121,121.0,0.0,10623.3333333333,18357.7328756395,31821,1,1,1.0,0.0,1,1,48,48.0,0.0,48,48,0,0,0,0,64,64,62.7549419517,62.7549419517,39,121,71.8,44.9132497154,2017.2,0,0,0,0,0,0,0,0,1,89.75,39.0,121.0,64,0,0,0,0,0,0,2,78,2,242,-1,-1,1,32,0.0,0.0,0,0,0.0,0.0,0,0,0
53,30756,1,1,55,115,55,55,55.0,0.0,115,115,115.0,0.0,30756.0,0.0,30756,30756,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,32,20,32.5139810118,32.5139810118,55,115,75.0,34.641016151399995,1200.0,0,0,0,0,0,0,0,0,1,112.5,55.0,115.0,32,0,0,0,0,0,0,1,55,1,115,-1,-1,0,32,0.0,0.0,0,0,0.0,0.0,0,0,0
443,11487043,21,24,18908,16044,3147,0,900.3809524000002,1340.500409,1713,0,668.5,649.2056685,261069.1591,1504283.18,10000000,1,1486392,74319.6,98790.81898,423029,49,11500000,498029.08700000006,2074590.276,10000000,4,0,0,0,0,680,776,1.828146721,2.089310539,0,3147,759.826087,1020.075886,1040554.814,0,0,0,1,0,0,0,0,1,776.7111111,900.3809524000002,668.5,680,0,0,0,0,0,0,21,18908,24,16044,29200,161,9,32,1486392.0,0.0,1486392,1486392,10000000.0,0.0,10000000,10000000,0
65376,3,2,0,37,0,37,0,18.5,26.162950903899997,0,0,0.0,0.0,3.0,0.0,3,3,3,3.0,0.0,3,3,0,0.0,0.0,0,0,1,0,0,0,64,0,666666.666666667,0.0,0,37,24.6666666667,21.36195996,456.3333333333,0,1,0,0,1,0,0,0,0,37.0,18.5,0.0,64,0,0,0,0,0,0,2,37,0,0,114,-1,0,32,0.0,0.0,0,0,0.0,0.0,0,0,0
1721,64,2,2,4,12,2,2,2.0,0.0,6,6,6.0,0.0,21.33333333,9.237604307,32,16,48,48.0,0.0,48,48,48,48.0,0.0,48,48,0,0,0,0,48,40,31250.0,31250.0,2,6,3.6,2.19089023,4.8,0,0,0,1,0,0,0,0,1,4.5,2.0,6.0,48,0,0,0,0,0,0,2,4,2,12,1024,0,1,24,0.0,0.0,0,0,0.0,0.0,0,0,0
53,141,2,2,80,112,40,40,40.0,0.0,56,56,56.0,0.0,47.0,76.21023553,135,3,3,3.0,0.0,3,3,3,3.0,0.0,3,3,0,0,0,0,40,40,14184.39716,14184.39716,40,56,46.4,8.76356092,76.8,0,0,0,0,0,0,0,0,1,58.0,40.0,56.0,40,0,0,0,0,0,0,2,80,2,112,-1,-1,1,20,0.0,0.0,0,0,0.0,0.0,0,0,0
58138,23,1,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,23.0,0.0,23,23,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,32,32,43478.26087,43478.26087,0,0,0.0,0.0,0.0,0,0,0,0,1,1,0,0,1,0.0,0.0,0.0,32,0,0,0,0,0,0,1,0,1,0,422,1048,0,32,0.0,0.0,0,0,0.0,0.0,0,0,0
53,220,2,2,82,152,41,41,41.0,0.0,76,76,76.0,0.0,73.33333333,44.74743941,125,47,47,47.0,0.0,47,47,48,48.0,0.0,48,48,0,0,0,0,64,64,9090.909091,9090.909091,41,76,55.0,19.17028951,367.5,0,0,0,0,0,0,0,0,1,68.75,41.0,76.0,64,0,0,0,0,0,0,2,82,2,152,-1,-1,1,32,0.0,0.0,0,0,0.0,0.0,0,0,0
443,115952562,41,55,1468,78913,517,0,35.8048780488,115.02678373149999,4344,0,1434.7818181818,1170.4698437888,1220553.28421053,3245324.62402963,10024904,2,115952562,2898814.05,4530045.3985112,10047911,3,110751616,2050955.85185185,4081101.8318242,10048667,2,0,0,0,0,1320,1768,0.35359287710000004,0.4743319083,0,4344,828.6701030928,1123.496196048,1262243.70253436,0,0,0,1,0,0,0,0,1,837.3020833333002,35.8048780488,1434.7818181818,1320,0,0,0,0,0,0,41,1468,55,78913,29200,292,5,32,44950.5833333333,75135.8898366012,283537,22960,9617762.58333333,1398291.07748484,10024904,5177664,0
49666,67,1,1,6,6,6,6,6.0,0.0,6,6,6.0,0.0,67.0,0.0,67,67,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,20,20,14925.373134328402,14925.373134328402,6,6,6.0,0.0,0.0,0,0,0,0,1,1,0,0,1,9.0,6.0,6.0,20,0,0,0,0,0,0,1,6,1,6,251,2050,0,20,0.0,0.0,0,0,0.0,0.0,0,0,0
443,399273,8,8,985,5058,645,0,123.125,222.6037078,1460,0,632.25,691.4041097,26618.2,41785.18414,150540,1,345240,49320.0,50233.04101,150542,212,348716,49816.57143,76991.98297000001,204568,1,0,0,0,0,180,172,20.03641619,20.03641619,0,1460,355.47058819999995,551.3752258999998,304014.6397,0,0,0,1,0,0,0,0,1,377.6875,123.125,632.25,180,0,0,0,0,0,0,8,985,8,5058,29200,40,7,20,0.0,0.0,0,0,0.0,0.0,0,0,0
443,5213837,10,6,348,4993,191,0,34.8,67.66551723,1448,0,832.1666667000002,686.2286548,347589.1333,1300223.527,5047230,3,5213837,579315.2222,1675631.053,5047230,3,102440,20488.0,32381.64363,74477,192,0,0,0,0,328,200,1.91797327,1.150783962,0,1448,314.1764706,552.5428982999998,305303.6544,0,0,0,1,0,0,0,0,0,333.8125,34.8,832.1666667000002,328,0,0,0,0,0,0,10,348,6,4993,29200,59,3,32,166604.0,0.0,166604,166604,5047230.0,0.0,5047230,5047230,0
80,47290710,12,11,1338,5900,430,0,111.5,192.0702996,1963,0,536.3636364,832.0425798,2149577.727,3966115.777,10000000,60,41700000,3792315.091,4953037.822,10000000,188,47300000,4725362.8,4850855.12,10000000,188,0,0,0,0,252,280,0.253749627,0.232603824,0,1963,301.5833333,606.4731197000001,367809.6449,0,0,0,1,0,0,0,0,0,314.6956522,111.5,536.3636364,252,0,0,0,0,0,0,12,1338,11,5900,8192,1013,11,20,426896.75,780210.8334,1597213,36774,10000000.0,3647.36904,10000000,9996796,0
53,31607,2,2,90,196,45,45,45.0,0.0,98,98,98.0,0.0,10535.66667,18206.75527,31559,1,1,1.0,0.0,1,1,47,47.0,0.0,47,47,0,0,0,0,64,40,63.27712216,63.27712216,45,98,66.2,29.02929555,842.7,0,0,0,0,0,0,0,0,1,82.75,45.0,98.0,64,0,0,0,0,0,0,2,90,2,196,-1,-1,1,32,0.0,0.0,0,0,0.0,0.0,0,0,0
53,274,2,2,86,118,43,43,43.0,0.0,59,59,59.0,0.0,91.33333333,152.99782130000003,268,3,3,3.0,0.0,3,3,3,3.0,0.0,3,3,0,0,0,0,40,40,7299.2700730000015,7299.2700730000015,43,59,49.4,8.76356092,76.8,0,0,0,0,0,0,0,0,1,61.75,43.0,59.0,40,0,0,0,0,0,0,2,86,2,118,-1,-1,1,20,0.0,0.0,0,0,0.0,0.0,0,0,0
53,31650,1,1,46,107,46,46,46.0,0.0,107,107,107.0,0.0,31650.0,0.0,31650,31650,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,20,20,31.595576619299997,31.595576619299997,46,107,66.3333333333,35.2183664206,1240.3333333333,0,0,0,0,0,0,0,0,1,99.5,46.0,107.0,20,0,0,0,0,0,0,1,46,1,107,-1,-1,0,20,0.0,0.0,0,0,0.0,0.0,0,0,0
443,116236672,26,29,1145,20151,517,0,44.03846154,139.354937,2836,0,694.862069,814.7374566000002,2152530.963,4077182.933,10000000,-1,116000000,4649466.88,4993654.657,10000000,1,111000000,3957372.643,4987884.069,10000000,1,0,0,0,0,840,936,0.223681559,0.24949097,0,2836,380.2857143,674.5481913,455015.2623,0,0,0,1,0,0,0,0,1,387.2,44.03846154,694.862069,840,0,0,0,0,0,0,26,1145,29,20151,29200,349,4,32,61707.33333,88001.02232,341148,36246,9624681.917,1334750.491,10000000,5386302,0
5033,2,2,0,4,0,2,2,2.0,0.0,0,0,0.0,0.0,2.0,0.0,2,2,2,2.0,0.0,2,2,0,0.0,0.0,0,0,0,0,0,0,48,0,1000000.0,0.0,2,2,2.0,0.0,0.0,0,0,0,1,0,0,0,0,0,3.0,2.0,0.0,48,0,0,0,0,0,0,2,4,0,0,1024,-1,1,24,0.0,0.0,0,0,0.0,0.0,0,0,0
53,60564,1,1,64,117,64,64,64.0,0.0,117,117,117.0,0.0,60564.0,0.0,60564,60564,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,20,20,16.5114589525,16.5114589525,64,117,81.6666666667,30.5995642671,936.3333333333001,0,0,0,0,0,0,0,0,1,122.5,64.0,117.0,20,0,0,0,0,0,0,1,64,1,117,-1,-1,0,20,0.0,0.0,0,0,0.0,0.0,0,0,0
443,30353305,8,7,852,161,565,0,106.5,199.6625725,161,0,23.0,60.85228015,2168093.214,4215966.637,10000000,48,20500000,2922782.857,4898867.9580000015,10100000,4792,30300000,5045412.6669999985,5429007.384,10100000,526,0,0,0,0,264,232,0.263562732,0.230617391,0,565,63.3125,148.67849819999995,22105.295830000006,0,0,0,1,0,0,0,0,0,67.53333333,106.5,23.0,264,0,0,0,0,0,0,8,852,7,161,29200,11300,3,32,216376.5,192487.9009,352486,80267,10000000.0,20168.80672,10000000,9999102,0
53,49501,4,2,172,204,43,43,43.0,0.0,102,102,102.0,0.0,9900.2,14809.3308,33193,3,33201,11067.0,19161.67811,33193,3,4,4.0,0.0,4,4,0,0,0,0,80,40,80.80644835,40.40322418,43,102,59.85714286,28.78905215,828.8095238,0,0,0,0,0,0,0,0,0,69.83333333,43.0,102.0,80,0,0,0,0,0,0,4,172,2,204,-1,-1,3,20,0.0,0.0,0,0,0.0,0.0,0,0,0
53,605,1,1,52,137,52,52,52.0,0.0,137,137,137.0,0.0,605.0,0.0,605,605,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,20,20,1652.8925619835004,1652.8925619835004,52,137,80.3333333333,49.074772881099996,2408.3333333333,0,0,0,0,0,0,0,0,1,120.5,52.0,137.0,20,0,0,0,0,0,0,1,52,1,137,-1,-1,0,20,0.0,0.0,0,0,0.0,0.0,0,0,0
2000,999710,2,0,12,0,6,6,6.0,0.0,0,0,0.0,0.0,999710.0,0.0,999710,999710,999710,999710.0,0.0,999710,999710,0,0.0,0.0,0,0,0,0,0,0,40,0,2.000580168,0.0,6,6,6.0,0.0,0.0,0,0,0,0,1,0,0,0,0,9.0,6.0,0.0,40,0,0,0,0,0,0,2,12,0,0,4971,-1,1,20,0.0,0.0,0,0,0.0,0.0,0,0,0
80,43487220,8,8,432,1810,432,0,54.0,152.73506469999995,1810,0,226.25,639.931637,2899148.0,4587569.875,10200000,24,40900000,5847714.286,5435708.972999998,10200000,33863,43500000,6207167.857000002,5066746.747,10200000,277,0,0,0,0,264,264,0.183962093,0.183962093,0,1810,131.8823529,444.90474860000006,197940.2353,0,0,0,1,0,0,0,0,1,140.125,54.0,226.25,264,0,0,0,0,0,0,8,432,8,1810,29200,939,1,32,55476.25,36869.83834,110781,37017,10200000.0,49835.83438,10200000,10100000,0
52806,1,2,0,12,0,6,6,6.0,0.0,0,0,0.0,0.0,1.0,0.0,1,1,1,1.0,0.0,1,1,0,0.0,0.0,0,0,0,0,0,0,40,0,2000000.0,0.0,6,6,6.0,0.0,0.0,1,0,0,0,0,0,0,0,0,9.0,6.0,0.0,40,0,0,0,0,0,0,2,12,0,0,0,-1,1,20,0.0,0.0,0,0,0.0,0.0,0,0,0
443,70274115,4,0,55,0,37,6,13.75,15.5,0,0,0.0,0.0,23424705.0,40571692.3540313,70272860,87,70274115,23424705.0,40571692.3540313,70272860,87,0,0.0,0.0,0,0,0,0,0,0,80,0,0.0569199626,0.0,6,37,12.2,13.8636214605,192.2,0,0,0,0,1,1,0,0,0,15.25,13.75,0.0,80,0,0,0,0,0,0,4,55,0,0,292,-1,3,20,87.0,0.0,87,87,70272860.0,0.0,70272860,70272860,0
443,15748,2,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,15748.0,0.0,15748,15748,15748,15748.0,0.0,15748,15748,0,0.0,0.0,0,0,0,0,0,0,64,0,127.000254,0.0,0,0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,64,0,0,0,0,0,0,2,0,0,0,319,-1,0,32,0.0,0.0,0,0,0.0,0.0,0,0,0
32775,3,2,0,4,0,2,2,2.0,0.0,0,0,0.0,0.0,3.0,0.0,3,3,3,3.0,0.0,3,3,0,0.0,0.0,0,0,0,0,0,0,48,0,666666.6667,0.0,2,2,2.0,0.0,0.0,0,0,0,1,0,0,0,0,0,3.0,2.0,0.0,48,0,0,0,0,0,0,2,4,0,0,1024,-1,1,24,0.0,0.0,0,0,0.0,0.0,0,0,0
53,31141,1,1,52,113,52,52,52.0,0.0,113,113,113.0,0.0,31141.0,0.0,31141,31141,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,20,32,32.11200668,32.11200668,52,113,72.33333333,35.21836642,1240.333333,0,0,0,0,0,0,0,0,1,108.5,52.0,113.0,20,0,0,0,0,0,0,1,52,1,113,-1,-1,0,20,0.0,0.0,0,0,0.0,0.0,0,0,0
53,50622,2,2,96,180,48,48,48.0,0.0,90,90,90.0,0.0,16874.0,29085.56912,50459,3,160,160.0,0.0,160,160,3,3.0,0.0,3,3,0,0,0,0,64,64,39.50851408,39.50851408,48,90,64.8,23.00434742,529.2,0,0,0,0,0,0,0,0,1,81.0,48.0,90.0,64,0,0,0,0,0,0,2,96,2,180,-1,-1,1,32,0.0,0.0,0,0,0.0,0.0,0,0,0
53,1357,2,2,72,114,36,36,36.0,0.0,57,57,57.0,0.0,452.33333330000005,780.0008547,1353,1,1,1.0,0.0,1,1,3,3.0,0.0,3,3,0,0,0,0,40,64,1473.839352,1473.839352,36,57,44.4,11.50217371,132.3,0,0,0,0,0,0,0,0,1,55.5,36.0,57.0,40,0,0,0,0,0,0,2,72,2,114,-1,-1,1,20,0.0,0.0,0,0,0.0,0.0,0,0,0
53,210,2,2,70,358,35,35,35.0,0.0,179,179,179.0,0.0,70.0,80.98765338,160,3,3,3.0,0.0,3,3,47,47.0,0.0,47,47,0,0,0,0,40,40,9523.809524,9523.809524,35,179,92.6,78.87204828,6220.8,0,0,0,0,0,0,0,0,1,115.75,35.0,179.0,40,0,0,0,0,0,0,2,70,2,358,-1,-1,1,20,0.0,0.0,0,0,0.0,0.0,0,0,0
53,31194,2,2,68,220,34,34,34.0,0.0,110,110,110.0,0.0,10398.0,17965.71109,31143,3,48,48.0,0.0,48,48,3,3.0,0.0,3,3,0,0,0,0,40,40,64.11489389,64.11489389,34,110,64.4,41.62691437,1732.8,0,0,0,0,0,0,0,0,1,80.5,34.0,110.0,40,0,0,0,0,0,0,2,68,2,220,-1,-1,1,20,0.0,0.0,0,0,0.0,0.0,0,0,0
36793,59,1,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,59.0,0.0,59,59,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,32,32,16949.15254,16949.15254,0,0,0.0,0.0,0.0,0,0,0,0,1,1,0,0,1,0.0,0.0,0.0,32,0,0,0,0,0,0,1,0,1,0,366,362,0,32,0.0,0.0,0,0,0.0,0.0,0,0,0
443,32326,1,2,0,0,0,0,0.0,0.0,0,0,0.0,0.0,16163.0,14932.68101,26722,5604,0,0.0,0.0,0,0,5604,5604.0,0.0,5604,5604,0,0,0,0,32,64,30.9348512,61.86970241,0,0,0.0,0.0,0.0,0,0,0,0,1,1,0,0,2,0.0,0.0,0.0,32,0,0,0,0,0,0,1,0,2,0,294,71,0,32,0.0,0.0,0,0,0.0,0.0,0,0,0
53,25249,2,2,72,242,36,36,36.0,0.0,121,121,121.0,0.0,8416.333333,14535.1007,25200,1,1,1.0,0.0,1,1,48,48.0,0.0,48,48,0,0,0,0,64,64,79.21105786,79.21105786,36,121,70.0,46.55641739,2167.5,0,0,0,0,0,0,0,0,1,87.5,36.0,121.0,64,0,0,0,0,0,0,2,72,2,242,-1,-1,1,32,0.0,0.0,0,0,0.0,0.0,0,0,0
49630,25,1,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,25.0,0.0,25,25,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,20,20,40000.0,40000.0,0,0,0.0,0.0,0.0,0,0,0,0,1,1,0,0,1,0.0,0.0,0.0,20,0,0,0,0,0,0,1,0,1,0,39420,64002,0,20,0.0,0.0,0,0,0.0,0.0,0,0,0
88,85,1,4,0,12,0,0,0.0,0.0,6,0,3.0,3.464101615,21.25,34.16991854,72,0,0,0.0,0.0,0,0,74,24.66666667,41.00406484,72,0,0,0,0,0,32,104,11764.70588,47058.82353,0,6,2.0,3.098386677,9.6,0,0,0,0,1,1,0,0,4,2.4,0.0,3.0,32,0,0,0,0,0,0,1,0,4,12,253,0,0,32,0.0,0.0,0,0,0.0,0.0,0,0,0
53,190,2,2,78,180,39,39,39.0,0.0,90,90,90.0,0.0,63.33333333,104.5051833,184,2,2,2.0,0.0,2,2,4,4.0,0.0,4,4,0,0,0,0,64,64,10526.31579,10526.31579,39,90,59.4,27.93385043,780.3,0,0,0,0,0,0,0,0,1,74.25,39.0,90.0,64,0,0,0,0,0,0,2,78,2,180,-1,-1,1,32,0.0,0.0,0,0,0.0,0.0,0,0,0
53,23986,2,2,82,248,41,41,41.0,0.0,124,124,124.0,0.0,7995.333333,13804.173,23935,4,4,4.0,0.0,4,4,47,47.0,0.0,47,47,0,0,0,0,40,40,83.38197282,83.38197282,41,124,74.2,45.46097227,2066.7,0,0,0,0,0,0,0,0,1,92.75,41.0,124.0,40,0,0,0,0,0,0,2,82,2,248,-1,-1,1,20,0.0,0.0,0,0,0.0,0.0,0,0,0
80,274,2,0,12,0,6,6,6.0,0.0,0,0,0.0,0.0,274.0,0.0,274,274,274,274.0,0.0,274,274,0,0.0,0.0,0,0,0,0,0,0,40,0,7299.2700730000015,0.0,6,6,6.0,0.0,0.0,0,0,0,0,1,0,0,0,0,9.0,6.0,0.0,40,0,0,0,0,0,0,2,12,0,0,16288,-1,1,20,0.0,0.0,0,0,0.0,0.0,0,0,0
53,31779,4,2,168,162,42,42,42.0,0.0,81,81,81.0,0.0,6355.8,11842.92703,27259,2,27264,9088.0,15736.54762,27259,2,49,49.0,0.0,49,49,0,0,0,0,104,40,125.8692847,62.93464237,42,81,53.14285714,19.03005142,362.14285710000007,0,0,0,0,0,0,0,0,0,62.0,42.0,81.0,104,0,0,0,0,0,0,4,168,2,162,-1,-1,3,20,0.0,0.0,0,0,0.0,0.0,0,0,0
53,242,2,2,68,380,34,34,34.0,0.0,190,190,190.0,0.0,80.6666666667,55.7165445208,145,48,49,49.0,0.0,49,49,48,48.0,0.0,48,48,0,0,0,0,40,40,8264.4628099174,8264.4628099174,34,190,96.4,85.4447189708,7300.8,0,0,0,0,0,0,0,0,1,120.5,34.0,190.0,40,0,0,0,0,0,0,2,68,2,380,-1,-1,1,20,0.0,0.0,0,0,0.0,0.0,0,0,0
0,21571,4,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,7190.333333333299,12449.6925397109,21566,2,21571,7190.333333333299,12449.6925397109,21566,2,0,0.0,0.0,0,0,0,0,0,0,0,0,185.43414769830002,0.0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,4,0,0,0,-1,-1,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0
443,1774459,13,12,844,14700,485,0,64.9230769231,142.8527572587,2896,0,1225.0,800.8520462607,73935.7916666667,228702.74556515896,1116798,6,1774189,147849.083333333,313829.874575515,1116798,91,1629482,148134.727272727,387544.73024957796,1299899,49,0,0,0,0,424,392,7.326176598099999,6.762624552,0,2896,597.8461538462001,801.7296647777,642770.455384615,0,0,0,1,0,0,0,0,0,621.76,64.9230769231,1225.0,424,0,0,0,0,0,0,13,844,12,14700,29200,252,3,32,0.0,0.0,0,0,0.0,0.0,0,0,0
53,171,2,2,84,204,42,42,42.0,0.0,102,102,102.0,0.0,57.0,92.6660671443,164,3,3,3.0,0.0,3,3,4,4.0,0.0,4,4,0,0,0,0,64,64,11695.906432748501,11695.906432748501,42,102,66.0,32.8633534503,1080.0,0,0,0,0,0,0,0,0,1,82.5,42.0,102.0,64,0,0,0,0,0,0,2,84,2,204,-1,-1,1,32,0.0,0.0,0,0,0.0,0.0,0,0,0
